Date,Tm,Home_Away,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,Temperature (°C),Humidity (%),Relative Wind Direction (°),Precipitation (mm),Snow (mm),Wind Speed (m/s),COCO
"Wednesday, Apr 19",CHW,Home,PHI,L,2.0,5.0,9.0,7-12,4.0,4.5,Walker,Clevinger,Alvarado,2.3833333333333333,D,10149.0,.76,-1,,9.4,46.0,332.93932770000004,0.0,,7.6,0.037037037037037035
"Friday, Apr 21",CHW,@,TBR,L-wo,7.0,8.0,9.0,7-13,4.0,4.0,Kelly,López,None,2.85,N,17973.0,.70,-2,,23.9,74.0,31.0,0.0,,33.5,0.037037037037037035
"Saturday, Apr 22",CHW,@,TBR,L-wo,3.0,4.0,10.0,7-14,4.0,4.0,Cleavinger,Lambert,None,2.8833333333333333,D,22333.0,.72,-3,,23.9,82.0,311.0,0.0,,0.0,0.1111111111111111
"Sunday, Apr 23",CHW,@,TBR,L,1.0,4.0,9.0,7-15,4.0,5.0,Eflin,Giolito,Fairbanks,2.033333333333333,D,22702.0,.65,-4,,24.4,85.0,261.0,0.0,,9.4,0.037037037037037035
"Monday, Apr 24",CHW,@,TOR,L,2.0,5.0,9.0,7-16,4.0,6.0,Bassitt,Lynn,Romano,2.6666666666666665,N,26293.0,.59,-5,,6.6,66.0,351.9095893,0.0,,10.1,0.1111111111111111
"Tuesday, Apr 25",CHW,@,TOR,L,0.0,7.0,9.0,7-17,4.0,7.0,Berríos,Clevinger,None,2.4,N,28917.0,.57,-6,,5.7,56.0,156.9095893,0.0,,8.6,0.07407407407407407
"Wednesday, Apr 26",CHW,@,TOR,L,0.0,8.0,9.0,7-18,4.0,7.0,Kikuchi,Kopech,None,2.533333333333333,D,35069.0,.48,-7,,5.5,80.0,234.9095893,0.0,,20.5,0.1111111111111111
"Thursday, Apr 27",CHW,Home,TBR,L,5.0,14.0,9.0,7-19,4.0,8.0,McClanahan,Cease,None,2.7333333333333334,N,11060.0,.44,-8,,5.6,67.0,332.93932770000004,0.0,,11.2,0.037037037037037035
"Friday, Apr 28",CHW,Home,TBR,L,2.0,3.0,9.0,7-20,4.0,9.0,Poche,Graveman,Kelly,2.6,N,16681.0,.41,-9,,11.1,52.0,302.93932770000004,0.0,,13.0,0.1111111111111111
"Saturday, Apr 29",CHW,Home,TBR,L,3.0,12.0,9.0,7-21,4.0,9.0,Chirinos,Lynn,None,2.8833333333333333,N,28462.0,.35,-10,,9.4,48.0,212.9393277,0.0,,5.4,0.07407407407407407
"Sunday, Apr 30",CHW,Home,TBR,W-wo,12.0,9.0,9.0,8-21,4.0,9.0,Bummer,Beeks,None,3.4,D,17049.0,.31,1,,10.0,58.0,172.9393277,0.0,,18.4,0.1111111111111111
"Tuesday, May 2",CHW,Home,MIN,W-wo,3.0,2.0,10.0,9-21,4.0,8.0,Lambert,Thielbar,None,2.7333333333333334,N,13094.0,.39,2,,10.0,56.0,182.9393277,0.0,,25.9,0.1111111111111111
"Wednesday, May 3",CHW,Home,MIN,W,6.0,4.0,9.0,10-21,4.0,7.0,Santos,Jax,Middleton,2.7,N,11468.0,.45,3,,9.4,54.0,232.9393277,0.0,,20.5,0.1111111111111111
"Thursday, May 4",CHW,Home,MIN,L,3.0,7.0,12.0,10-22,4.0,8.0,Pagán,Colomé,None,3.6166666666666667,D,14650.0,.50,-1,,8.3,68.0,2.939327700000007,0.0,,5.4,0.1111111111111111
"Friday, May 5",CHW,@,CIN,W,5.0,4.0,9.0,11-22,4.0,8.0,Lynn,Greene,López,2.5,N,23467.0,.35,1,,8.9,83.0,237.65726460000002,0.0,,0.0,0.037037037037037035
"Saturday, May 6",CHW,@,CIN,L,3.0,5.0,9.0,11-23,4.0,8.0,Law,Clevinger,Díaz,2.5666666666666664,N,25543.0,.38,-1,,12.8,77.0,277.6572646,0.0,,7.6,0.1111111111111111
"Sunday, May 7",CHW,@,CIN,W,17.0,4.0,9.0,12-23,4.0,7.0,Kopech,Ashcraft,None,2.8333333333333335,D,20338.0,.33,1,,16.7,86.0,237.65726460000002,0.0,,0.0,0.1111111111111111
"Monday, May 8",CHW,@,KCR,L,5.0,12.0,9.0,12-24,4.0,7.5,Cuas,Cease,None,2.9166666666666665,N,9814.0,.38,-1,,26.7,64.0,133.28981806000002,0.0,,22.3,0.2962962962962963
"Tuesday, May 9",CHW,@,KCR,W,4.0,2.0,9.0,13-24,4.0,6.5,Giolito,Lyles,Graveman,2.033333333333333,N,11258.0,.39,1,,25.0,50.0,3.2898180600000018,0.0,,11.2,0.037037037037037035
"Wednesday, May 10",CHW,@,KCR,L,1.0,9.0,9.0,13-25,4.0,7.5,Keller,Lynn,None,2.35,N,12187.0,.41,-1,,20.6,68.0,23.28981806,0.0,,14.8,0.1111111111111111
"Thursday, May 11",CHW,@,KCR,L-wo,3.0,4.0,9.0,13-26,4.0,8.5,Barlow,López,None,2.3333333333333335,D,20321.0,.35,-2,,25.6,58.0,63.28981806,0.0,,7.6,0.1111111111111111
"Friday, May 12",CHW,Home,HOU,L,1.0,5.0,9.0,13-27,4.0,8.5,France,Kopech,None,2.65,N,18673.0,.33,-3,,19.4,42.0,322.93932770000004,0.0,,7.6,0.1111111111111111
"Saturday, May 13",CHW,Home,HOU,W,3.0,1.0,9.0,14-27,4.0,8.5,Kelly,Montero,Graveman,2.6166666666666667,N,23242.0,.27,1,,16.7,90.0,242.9393277,0.3,,13.0,0.1111111111111111
"Sunday, May 14",CHW,Home,HOU,L,3.0,4.0,9.0,14-28,4.0,9.5,Brown,Giolito,Pressly,2.55,D,18347.0,.30,-1,,14.4,72.0,262.93932770000004,0.0,,14.8,0.1111111111111111
"Tuesday, May 16",CHW,Home,CLE,W,8.0,3.0,9.0,15-28,4.0,9.0,Lynn,Bieber,None,2.4,N,18459.0,.29,1,,13.3,37.0,342.93932770000004,0.0,,9.4,0.1111111111111111
"Wednesday, May 17",CHW,Home,CLE,W,7.0,2.0,9.0,16-28,4.0,8.0,Clevinger,Battenfield,None,2.55,N,12241.0,.30,2,,12.8,62.0,242.9393277,0.0,,18.4,0.1111111111111111
"Thursday, May 18",CHW,Home,CLE,L,1.0,3.0,9.0,16-29,4.0,8.5,Sandlin,Cease,Clase,2.283333333333333,D,11900.0,.36,-1,,9.4,63.0,252.9393277,0.0,,14.8,0.037037037037037035
"Friday, May 19",CHW,Home,KCR,W,2.0,0.0,9.0,17-29,4.0,7.5,Kopech,Greinke,Graveman,2.1,N,20329.0,.27,1,,20.0,28.0,32.93932770000001,0.0,,14.8,0.1111111111111111
"Saturday, May 20",CHW,Home,KCR,W,5.0,1.0,9.0,18-29,4.0,7.5,Giolito,Lyles,None,2.35,D,23984.0,.30,2,,15.0,58.0,262.93932770000004,0.0,,16.6,0.1111111111111111
"Sunday, May 21",CHW,Home,KCR,W,5.0,2.0,9.0,19-29,4.0,6.5,Lynn,Castillo,Kelly,2.4333333333333336,D,23556.0,.33,3,,17.2,41.0,52.93932770000001,0.0,,7.6,0.037037037037037035
"Monday, May 22",CHW,@,CLE,L,0.0,3.0,9.0,19-30,4.0,6.5,Gaddis,Scholtens,Clase,2.2666666666666666,N,13878.0,.43,-1,,17.8,54.0,0.7452076999999804,0.0,,0.0,0.037037037037037035
"Tuesday, May 23",CHW,@,CLE,W,4.0,2.0,9.0,20-30,4.0,5.5,Cease,Allen,Graveman,2.4833333333333334,N,14524.0,.41,1,,15.6,72.0,40.74520769999998,0.0,,11.2,0.07407407407407407
"Wednesday, May 24",CHW,@,CLE,W,6.0,0.0,9.0,21-30,4.0,5.5,Kopech,Quantrill,None,2.1333333333333333,D,17767.0,.47,2,,21.7,47.0,160.74520769999998,0.0,,11.2,0.07407407407407407
"Thursday, May 25",CHW,@,DET,L,2.0,7.0,9.0,21-31,4.0,6.0,Faedo,Giolito,None,2.75,N,15003.0,.54,-1,,8.5,47.0,208.7729507,0.0,,28.0,0.1111111111111111
"Friday, May 26",CHW,@,DET,W,12.0,3.0,9.0,22-31,4.0,5.0,Lynn,Wentz,None,2.6833333333333336,N,21701.0,.48,1,,9.8,62.0,258.7729507,0.0,,17.0,0.037037037037037035
"Saturday, May 27",CHW,@,DET,L,3.0,7.0,9.0,22-32,4.0,6.0,Foley,Kelly,None,2.6,D,24685.0,.55,-1,,13.1,56.0,258.7729507,0.0,,13.0,0.037037037037037035
"Sunday, May 28",CHW,@,DET,L-wo,5.0,6.0,10.0,22-33,4.0,6.0,Lange,López,None,3.216666666666667,D,22644.0,.49,-2,,15.5,48.0,248.7729507,0.0,,5.0,0.1111111111111111
"Monday, May 29",CHW,Home,LAA,L,4.0,6.0,9.0,22-34,4.0,7.0,Canning,Kopech,Estévez,2.8166666666666664,N,23599.0,.35,-3,,17.8,40.0,312.93932770000004,0.0,,11.2,0.1111111111111111
"Tuesday, May 30",CHW,Home,LAA,W,7.0,3.0,9.0,23-34,4.0,6.0,Giolito,Anderson,None,2.716666666666667,N,22135.0,.30,1,,21.7,32.0,322.93932770000004,0.0,,14.8,0.037037037037037035
"Wednesday, May 31",CHW,Home,LAA,L,5.0,12.0,9.0,23-35,4.0,7.0,Barria,Lynn,Davidson,2.783333333333333,D,17015.0,.33,-1,,21.7,44.0,12.939327700000007,0.0,,7.6,0.1111111111111111
"Friday, Jun 2",CHW,Home,DET,W,3.0,0.0,9.0,24-35,4.0,7.5,Middleton,Olson,Graveman,2.533333333333333,N,20229.0,.35,1,,25.6,56.0,302.93932770000004,0.0,,9.4,0.037037037037037035
"Saturday, Jun 3",CHW,Home,DET,W-wo,2.0,1.0,10.0,25-35,4.0,6.5,López,Cisnero,None,2.7,D,24674.0,.37,2,,23.9,40.0,262.93932770000004,0.0,,9.4,0.1111111111111111
"Sunday, Jun 4",CHW,Home,DET,W-wo,6.0,2.0,9.0,26-35,4.0,5.5,Hendriks,Lange,None,2.4833333333333334,D,23372.0,.44,3,,22.8,57.0,272.93932770000004,0.0,,11.2,0.1111111111111111
"Tuesday, Jun 6",CHW,@,NYY,W,3.0,2.0,9.0,27-35,4.0,4.5,Giolito,Schmidt,Hendriks,2.466666666666667,N,38049.0,.41,4,,21.1,44.0,284.38233316000003,0.0,,0.0,0.1111111111111111
"Friday, Jun 9",CHW,Home,MIA,W-wo,2.0,1.0,9.0,29-36,3.0,3.5,Hendriks,Floro,None,2.45,N,21033.0,.50,1,,18.3,36.0,232.9393277,0.0,,7.6,0.037037037037037035
"Saturday, Jun 10",CHW,Home,MIA,L,1.0,5.0,9.0,29-37,3.0,4.5,Okert,Kelly,None,2.9166666666666665,D,25793.0,.56,-1,,22.2,28.0,352.93932770000004,0.0,,11.2,0.037037037037037035
"Sunday, Jun 11",CHW,Home,MIA,L,5.0,6.0,9.0,29-38,3.0,4.5,Hoeing,Graveman,Puk,2.6166666666666667,D,20888.0,.47,-2,,24.4,33.0,332.93932770000004,0.0,,7.6,0.1111111111111111
"Tuesday, Jun 13",CHW,@,LAD,L,1.0,5.0,9.0,29-39,3.0,5.5,Gonsolin,Lynn,None,2.466666666666667,N,45561.0,.45,-3,,18.3,65.0,233.5154598,0.0,,5.4,0.07407407407407407
"Wednesday, Jun 14",CHW,@,LAD,W,8.0,4.0,9.0,30-39,3.0,5.5,López,Vesia,None,3.25,N,44442.0,.42,1,,17.0,78.0,224.5154598,0.0,,23.8,0.037037037037037035
"Thursday, Jun 15",CHW,@,LAD,L-wo,4.0,5.0,11.0,30-40,3.0,5.5,Ferguson,Crochet,None,3.3333333333333335,N,48655.0,.45,-1,,17.2,78.0,333.5154598,0.0,,0.0,0.1111111111111111
"Friday, Jun 16",CHW,@,SEA,L,2.0,3.0,9.0,30-41,4.0,5.5,Brash,Banks,Sewald,2.8666666666666667,N,36061.0,.41,-2,,21.7,39.0,299.69115924,0.0,,7.6,0.07407407407407407
"Saturday, Jun 17",CHW,@,SEA,W,4.0,3.0,11.0,31-41,3.0,5.5,Bummer,Saucedo,Scholtens,3.6333333333333333,D,45188.0,.40,1,,15.0,93.0,310.69115924,1.0,,0.0,0.18518518518518517
"Sunday, Jun 18",CHW,@,SEA,L,1.0,5.0,9.0,31-42,4.0,5.5,Miller,Lynn,None,2.35,D,44772.0,.43,-1,,13.3,84.0,10.691159239999998,0.0,,9.4,0.1111111111111111
"Monday, Jun 19",CHW,Home,TEX,L,2.0,5.0,9.0,31-43,4.0,5.5,Heaney,Banks,Smith,2.783333333333333,N,19554.0,.40,-2,,22.8,50.0,322.93932770000004,0.0,,16.6,0.1111111111111111
"Tuesday, Jun 20",CHW,Home,TEX,W,7.0,6.0,9.0,32-43,4.0,4.5,Graveman,Anderson,None,2.9166666666666665,N,21048.0,.37,1,,21.7,49.0,262.93932770000004,0.0,,16.6,0.037037037037037035
"Wednesday, Jun 21",CHW,Home,TEX,L,3.0,6.0,9.0,32-44,4.0,5.5,Pérez,Kopech,None,2.4333333333333336,N,18963.0,.43,-1,,22.8,48.0,272.93932770000004,0.0,,18.4,0.037037037037037035
"Friday, Jun 23",CHW,Home,BOS,L,1.0,3.0,9.0,32-45,4.0,7.0,Bello,Giolito,Jansen,2.45,N,27015.0,.28,-2,,23.3,48.0,272.93932770000004,0.0,,5.4,0.037037037037037035
"Saturday, Jun 24",CHW,Home,BOS,W-wo,5.0,4.0,9.0,33-45,4.0,6.0,Graveman,Jansen,None,2.7666666666666666,D,33054.0,.28,1,,22.8,53.0,342.93932770000004,0.0,,11.2,0.037037037037037035
"Sunday, Jun 25",CHW,Home,BOS,W,4.0,1.0,9.0,34-45,4.0,6.0,Scholtens,Crawford,Middleton,2.6,D,26077.0,.31,2,,26.7,52.0,352.93932770000004,0.0,,9.4,0.1111111111111111
"Monday, Jun 26",CHW,@,LAA,L-wo,1.0,2.0,9.0,34-46,4.0,6.0,Estévez,López,None,2.283333333333333,N,28554.0,.36,-1,,20.0,55.0,245.82863453,0.0,,7.6,0.037037037037037035
"Tuesday, Jun 27",CHW,@,LAA,L,2.0,4.0,9.0,34-47,4.0,6.0,Ohtani,Kopech,Estévez,2.9,N,33637.0,.34,-2,,21.1,57.0,235.82863453,0.0,,11.2,0.037037037037037035
"Wednesday, Jun 28",CHW,@,LAA,W,11.0,5.0,9.0,35-47,4.0,5.5,Giolito,Barria,None,2.75,N,29861.0,.29,1,,21.1,57.0,125.82863453,0.0,,5.4,0.037037037037037035
"Thursday, Jun 29",CHW,@,LAA,W,9.0,7.0,9.0,36-47,4.0,4.5,Lynn,Sandoval,None,2.85,D,27630.0,.36,2,,18.9,73.0,145.82863453,0.0,,9.4,0.037037037037037035
"Friday, Jun 30",CHW,@,OAK,L,4.0,7.0,9.0,36-48,4.0,5.5,Medina,Banks,May,2.5666666666666664,N,14181.0,.38,-1,,14.4,81.0,235.48883674,0.0,,24.1,0.037037037037037035
"Saturday, Jul 1",CHW,@,OAK,L-wo,6.0,7.0,10.0,36-49,4.0,6.5,Fujinami,Graveman,None,3.3333333333333335,D,9235.0,.35,-2,,16.7,75.0,245.48883674,0.0,,18.4,0.037037037037037035
"Sunday, Jul 2",CHW,@,OAK,W,8.0,7.0,9.0,37-49,4.0,5.5,Bummer,Blackburn,Santos,2.9333333333333336,D,12107.0,.28,1,,26.1,47.0,245.48883674,0.0,,16.6,0.07407407407407407
"Tuesday, Jul 4",CHW,Home,TOR,L,3.0,4.0,9.0,37-50,4.0,7.0,Pearson,Kelly,Romano,2.716666666666667,N,32607.0,.32,-1,,25.0,47.0,2.939327700000007,0.0,,7.6,0.037037037037037035
"Friday, Jul 7",CHW,Home,STL,W,8.0,7.0,9.0,38-52,4.0,7.5,Middleton,Leahy,Graveman,2.95,N,27569.0,.16,1,,21.7,59.0,302.93932770000004,0.0,,11.2,0.07407407407407407
"Saturday, Jul 8",CHW,Home,STL,L,0.0,3.0,9.0,38-53,4.0,8.0,Mikolas,Toussaint,Hicks,2.466666666666667,D,26560.0,.19,-1,,22.2,64.0,322.93932770000004,0.0,,7.6,0.1111111111111111
"Sunday, Jul 9",CHW,Home,STL,L,3.0,4.0,10.0,38-54,4.0,8.0,Romero,Middleton,None,2.716666666666667,D,29769.0,.16,-2,,20.6,55.0,22.939327700000007,0.0,,7.6,0.037037037037037035
"Friday, Jul 14",CHW,@,ATL,L,0.0,9.0,9.0,38-55,4.0,8.5,Morton,Kopech,None,2.533333333333333,N,42782.0,.16,-3,,26.7,74.0,52.35312999999999,0.0,,7.6,0.1111111111111111
"Saturday, Jul 15",CHW,@,ATL,W,6.0,5.0,9.0,39-55,4.0,8.5,Lynn,Strider,Graveman,2.7333333333333334,N,43344.0,.12,1,,27.8,77.0,352.35312999999996,0.0,,9.4,0.1111111111111111
"Sunday, Jul 16",CHW,@,ATL,W,8.0,1.0,9.0,40-55,4.0,8.5,Cease,Allard,None,2.7333333333333334,D,40174.0,.14,2,,28.3,68.0,132.35313,0.0,,9.4,0.07407407407407407
"Tuesday, Jul 18",CHW,@,NYM,L,10.0,11.0,9.0,40-56,4.0,9.0,Hartwig,Giolito,Robertson,3.466666666666667,N,37109.0,.17,-1,,26.1,77.0,236.00885818,0.0,,9.4,0.037037037037037035
"Wednesday, Jul 19",CHW,@,NYM,L,1.0,5.0,9.0,40-57,4.0,10.0,Verlander,Toussaint,None,2.1,N,34873.0,.12,-2,,24.4,85.0,256.00885818,0.0,,7.6,0.037037037037037035
"Thursday, Jul 20",CHW,@,NYM,W,6.0,2.0,9.0,41-57,4.0,9.0,Kopech,Quintana,None,2.6166666666666667,D,34751.0,.09,1,,23.9,84.0,346.00885818,0.0,,0.0,0.07407407407407407
"Friday, Jul 21",CHW,@,MIN,L,4.0,9.0,9.0,41-58,4.0,10.0,Ryan,Lynn,None,2.3333333333333335,N,31339.0,.17,-1,,20.6,70.0,249.49605421,0.0,,5.4,0.037037037037037035
"Saturday, Jul 22",CHW,@,MIN,L,2.0,3.0,9.0,41-59,4.0,11.0,Balazovic,Middleton,Durán,2.65,N,30894.0,.12,-2,,23.3,56.0,269.49605421,0.0,,0.0,0.07407407407407407
"Sunday, Jul 23",CHW,@,MIN,L-wo,4.0,5.0,12.0,41-60,4.0,12.0,Pagán,Scholtens,None,3.466666666666667,D,29001.0,.08,-3,,20.6,78.0,269.49605421,0.0,,0.0,0.037037037037037035
"Tuesday, Jul 25",CHW,Home,CHC,L,3.0,7.0,9.0,41-61,4.0,12.5,Hendricks,Kopech,Alzolay,2.7,N,37079.0,.03,-4,,25.0,60.0,342.93932770000004,0.0,,9.4,0.07407407407407407
"Wednesday, Jul 26",CHW,Home,CHC,L,7.0,10.0,9.0,41-62,4.0,12.5,Assad,Kelly,Alzolay,3.3,N,37214.0,.03,-5,,27.8,58.0,12.939327700000007,0.0,,14.8,0.037037037037037035
"Thursday, Jul 27",CHW,Home,CLE,L,3.0,6.0,9.0,41-63,4.0,13.0,Bibee,Cease,Clase,2.8166666666666664,N,20893.0,.03,-6,,28.9,74.0,232.9393277,0.0,,11.2,0.037037037037037035
"Friday, Jul 28",CHW,Home,CLE,W,3.0,0.0,9.0,42-63,4.0,12.0,Toussaint,Curry,Santos,2.4833333333333334,N,26654.0,.02,1,,30.0,55.0,332.93932770000004,0.0,,11.2,0.037037037037037035
"Saturday, Jul 29",CHW,Home,CLE,W,7.0,2.0,9.0,43-63,4.0,11.0,Clevinger,Allen,None,2.4333333333333336,N,26299.0,.03,2,,28.3,74.0,332.93932770000004,0.5,,5.4,0.1111111111111111
"Sunday, Jul 30",CHW,Home,CLE,L,0.0,5.0,9.0,43-64,4.0,11.0,Civale,Kopech,None,2.35,D,28096.0,.05,-1,,23.3,57.0,342.93932770000004,0.0,,9.4,0.037037037037037035
"Tuesday, Aug 1",CHW,@,TEX,L,0.0,2.0,9.0,43-65,4.0,12.0,Heaney,Scholtens,Smith,1.9666666666666668,N,28988.0,.03,-2,,36.1,32.0,97.19716629,0.0,,14.8,0.07407407407407407
"Wednesday, Aug 2",CHW,@,TEX,L,1.0,11.0,9.0,43-66,4.0,12.0,Dunning,Cease,None,2.4333333333333336,N,28735.0,.02,-3,,36.7,31.0,107.19716629,0.0,,18.4,0.07407407407407407
"Thursday, Aug 3",CHW,@,TEX,L,3.0,5.0,9.0,43-67,4.0,13.0,Scherzer,Toussaint,Smith,2.45,D,29804.0,.02,-4,,37.2,26.0,147.19716628999998,0.0,,16.6,0.07407407407407407
"Friday, Aug 4",CHW,@,CLE,L,2.0,4.0,9.0,43-68,4.0,14.0,Allen,Clevinger,Clase,2.4,N,37056.0,.01,-5,,23.9,66.0,180.74520769999998,0.0,,7.6,0.18518518518518517
"Saturday, Aug 5",CHW,@,CLE,W,7.0,4.0,9.0,44-68,4.0,14.0,Kopech,Syndergaard,None,2.9833333333333334,N,35823.0,.01,1,,25.0,62.0,10.74520769999998,0.0,,18.4,0.07407407407407407
"Sunday, Aug 6",CHW,@,CLE,W,5.0,3.0,9.0,45-68,4.0,14.0,Peralta,Clase,Lambert,2.6333333333333333,D,27305.0,.01,2,,23.3,71.0,70.74520769999998,0.0,,13.0,0.1111111111111111
"Monday, Aug 7",CHW,Home,NYY,W,5.0,1.0,9.0,46-68,4.0,14.0,Cease,Cole,Shaw,2.6666666666666665,N,27574.0,.01,3,,20.6,81.0,232.9393277,0.0,,9.4,0.1111111111111111
"Tuesday, Aug 8",CHW,Home,NYY,L,1.0,7.0,9.0,46-69,4.0,14.0,Schmidt,Toussaint,None,2.783333333333333,N,26446.0,.01,-1,,22.8,64.0,82.9393277,0.0,,5.4,0.1111111111111111
"Wednesday, Aug 9",CHW,Home,NYY,W,9.0,2.0,9.0,47-69,4.0,13.0,Clevinger,Severino,Santos,2.75,N,23377.0,.01,1,,22.8,66.0,132.9393277,0.0,,7.6,0.037037037037037035
"Friday, Aug 11",CHW,Home,MIL,L,6.0,7.0,10.0,47-70,4.0,12.5,Williams,Lambert,Uribe,3.3833333333333333,N,30059.0,.01,-1,,23.3,76.0,122.9393277,0.0,,13.0,0.1111111111111111
"Saturday, Aug 12",CHW,Home,MIL,L,2.0,3.0,9.0,47-71,4.0,13.5,Woodruff,Scholtens,Williams,2.55,N,29851.0,.01,-2,,26.1,72.0,102.9393277,0.0,,14.8,0.07407407407407407
"Sunday, Aug 13",CHW,Home,MIL,L,3.0,7.0,9.0,47-72,4.0,14.5,Peralta,Cease,None,2.6833333333333336,D,24495.0,.01,-3,,25.6,54.0,112.9393277,0.0,,13.0,0.037037037037037035
"Tuesday, Aug 15",CHW,@,CHC,W,5.0,3.0,9.0,48-72,4.0,14.5,Ramsey,Merryweather,Santos,2.7,N,40389.0,.01,1,,19.4,91.0,262.38427116,0.3,,16.6,0.1111111111111111
"Wednesday, Aug 16",CHW,@,CHC,L-wo,3.0,4.0,9.0,48-73,4.0,14.5,Smyly,Santos,None,2.45,N,40869.0,.00,-1,,21.1,57.0,352.38427116,0.0,,5.4,0.037037037037037035
"Friday, Aug 18",CHW,@,COL,L,1.0,14.0,9.0,48-74,4.0,15.5,Lambert,Kopech,None,2.283333333333333,N,35249.0,.00,-2,,28.1,28.0,168.037509228,0.0,,22.2,0.1111111111111111
"Saturday, Aug 19",CHW,@,COL,L,5.0,11.0,9.0,48-75,4.0,15.5,Freeland,Scholtens,None,2.8666666666666667,N,46601.0,.00,-3,,26.8,36.0,275.037509228,0.0,,14.8,0.1111111111111111
"Sunday, Aug 20",CHW,@,COL,W,10.0,5.0,9.0,49-75,4.0,15.5,Bummer,Koch,None,3.066666666666667,D,40151.0,.00,1,,27.1,32.0,58.037509228,0.0,,16.7,0.1111111111111111
"Monday, Aug 21",CHW,Home,SEA,L,2.0,14.0,9.0,49-76,4.0,16.0,Castillo,Toussaint,None,2.75,N,15275.0,.00,-1,,24.4,79.0,252.9393277,0.0,,16.6,0.1111111111111111
